problem,penalty,p,iter,energy,prob_opt,prob_unfeas,min,freq_min,mode,freq_mode,num_evaluations,phase_time,total_time
Problem_5Sat3Gs_0_4.json,1.5,7,8,-2.875085,0.0859375,0.28076171875,0,0.0859375,1,0.26123046875,1000,8880.83,47054.99
Problem_5Sat3Gs_0_4.json,1.5,7,9,-3.31289,0.208984375,0.34033203125,0,0.208984375,1,0.2568359375,1000,9987.35,48161.51
Problem_5Sat3Gs_0_4.json,1.5,7,10,-3.352077,0.19970703125,0.35302734375,0,0.19970703125,1,0.2685546875,1000,11096.1,49270.26
Problem_5Sat3Gs_0_4.json,1.5,8,1,-2.847616,0.09814453125,0.48583984375,0,0.09814453125,1,0.220703125,1000,1297.75,50568.01
Problem_5Sat3Gs_0_4.json,1.5,8,2,-3.349234,0.2021484375,0.2734375,0,0.2021484375,1,0.30517578125,1000,2535.85,51806.11
Problem_5Sat3Gs_0_4.json,1.5,8,3,-3.438095,0.23779296875,0.27734375,0,0.23779296875,1,0.3037109375,1000,3776.4,53046.66
Problem_5Sat3Gs_0_4.json,1.5,8,4,-2.988061,0.1787109375,0.4892578125,0,0.1787109375,1,0.2041015625,1000,5015.2,54285.46
Problem_5Sat3Gs_0_4.json,1.5,8,5,-3.251553,0.16064453125,0.279296875,0,0.16064453125,1,0.36669921875,1000,6251.18,55521.44
Problem_5Sat3Gs_0_4.json,1.5,8,6,-2.791205,0.14404296875,0.6640625,0,0.14404296875,1000,0.248046875,1000,7483.15,56753.41
Problem_5Sat3Gs_0_4.json,1.5,8,7,-3.252896,0.17822265625,0.27490234375,0,0.17822265625,1,0.3251953125,1000,8726.32,57996.58
Problem_5Sat3Gs_0_4.json,1.5,8,8,-3.080087,0.111328125,0.39013671875,0,0.111328125,1,0.275390625,1000,9965.31,59235.57
Problem_5Sat3Gs_0_4.json,1.5,8,9,-3.133106,0.09814453125,0.3125,0,0.09814453125,1,0.36181640625,1000,11204.23,60474.49
Problem_5Sat3Gs_0_4.json,1.5,8,10,-3.193927,0.115234375,0.4638671875,0,0.115234375,1,0.30419921875,1000,12447.42,61717.68
Problem_5Sat3Gs_0_6.json,1.5,1,1,-3.528206,0.09326171875,0.51123046875,0,0.09326171875,1,0.24072265625,1000,340.74,340.74
Problem_5Sat3Gs_0_6.json,1.5,1,2,-3.58302,0.0849609375,0.48974609375,0,0.0849609375,1,0.2333984375,1000,663.34,663.34
Problem_5Sat3Gs_0_6.json,1.5,1,3,-3.491254,0.13525390625,0.6669921875,0,0.13525390625,1000,0.22998046875,1000,985.0,985.0
Problem_5Sat3Gs_0_6.json,1.5,1,4,-3.579689,0.08349609375,0.482421875,0,0.08349609375,1,0.2392578125,1000,1304.22,1304.22
Problem_5Sat3Gs_0_6.json,1.5,1,5,-3.572147,0.0830078125,0.466796875,0,0.0830078125,1,0.24755859375,1000,1620.15,1620.15
Problem_5Sat3Gs_0_6.json,1.5,1,6,-3.575829,0.08154296875,0.46630859375,0,0.08154296875,1,0.2451171875,1000,1938.67,1938.67
Problem_5Sat3Gs_0_6.json,1.5,1,7,-3.574067,0.095703125,0.470703125,0,0.095703125,1,0.24169921875,1000,2262.1,2262.1
Problem_5Sat3Gs_0_6.json,1.5,1,8,-3.491241,0.11962890625,0.6962890625,0,0.11962890625,1000,0.22412109375,1000,2581.46,2581.46
Problem_5Sat3Gs_0_6.json,1.5,1,9,-3.491179,0.119140625,0.69970703125,0,0.119140625,1000,0.224609375,1000,2902.58,2902.58
Problem_5Sat3Gs_0_6.json,1.5,1,10,-3.491306,0.13232421875,0.68994140625,0,0.13232421875,1000,0.248046875,1000,3220.77,3220.78
Problem_5Sat3Gs_0_6.json,1.5,2,1,-3.582597,0.0869140625,0.48828125,0,0.0869140625,1,0.24609375,1000,499.17,3719.95
Problem_5Sat3Gs_0_6.json,1.5,2,2,-3.484746,0.07861328125,0.47412109375,0,0.07861328125,1,0.212890625,1000,974.46,4195.23
Problem_5Sat3Gs_0_6.json,1.5,2,3,-3.855093,0.1669921875,0.4150390625,0,0.1669921875,1,0.2353515625,1000,1446.99,4667.77
Problem_5Sat3Gs_0_6.json,1.5,2,4,-3.674405,0.130859375,0.423828125,0,0.130859375,1,0.2412109375,1000,1926.36,5147.14
Problem_5Sat3Gs_0_6.json,1.5,2,5,-3.753019,0.13427734375,0.4326171875,0,0.13427734375,1,0.267578125,1000,2404.58,5625.36
