Filename,Penalty,P,Iter,Function_Value,Optimal_X,Distribution,Num_Evaluations,Phase_Time,Total_Time
Problem_5Sat3Gs_0_6.json,1.5,1,2,-4.019866,"[-0.141686804321006, 0.9442184112914124]","""1,789,2,454,0,330,1001,123,1000,101,3,69,2000,66,2001,56,1002,23,3000,19,2002,8,3001,4,4000,3,4,2,1003,1""",204,37.20,37.20
Problem_5Sat3Gs_0_6.json,1.5,1,3,-4.019866,"[-0.141686804321006, 0.9442184112914124]","""1,809,2,462,0,318,1000,120,1001,107,2000,66,3,52,2001,50,3000,28,1002,19,2002,7,3001,5,4,3,4000,1,5,1""",204,52.94,52.94
Problem_5Sat3Gs_0_6.json,1.5,1,4,-4.019866,"[-0.141686804321006, 0.9442184112914124]","""1,842,2,475,0,308,1001,102,1000,90,2000,66,3,63,2001,54,3000,25,1002,12,3001,3,2002,3,4,3,4000,2""",204,68.68,68.68
Problem_5Sat3Gs_0_6.json,1.5,1,5,-4.019866,"[-0.141686804321006, 0.9442184112914124]","""1,831,2,452,0,294,1001,128,1000,106,2000,83,3,56,2001,46,3000,19,1002,19,2002,5,4,4,3001,3,4000,2""",204,84.43,84.43
Problem_5Sat3Gs_0_6.json,1.5,1,6,-4.019866,"[-0.141686804321006, 0.9442184112914124]","""1,859,2,424,0,287,1001,120,1000,114,2000,69,3,66,2001,48,1002,26,3000,22,3001,7,2002,5,4,1""",204,100.13,100.14
Problem_5Sat3Gs_0_6.json,1.5,1,7,-4.019866,"[-0.141686804321006, 0.9442184112914124]","""1,830,2,450,0,323,1000,108,1001,97,3,75,2000,65,2001,50,3000,20,1002,16,2002,7,4,4,3001,3""",204,115.95,115.95
Problem_5Sat3Gs_0_6.json,1.5,1,8,-4.019866,"[-0.141686804321006, 0.9442184112914124]","""1,807,2,460,0,307,1000,121,1001,116,3,71,2000,54,2001,53,3000,34,1002,16,2002,4,4,2,3001,2,4000,1""",204,131.83,131.83
Problem_5Sat3Gs_0_6.json,1.5,1,9,-4.019866,"[-0.141686804321006, 0.9442184112914124]","""1,780,2,504,0,306,1001,110,1000,107,3,68,2000,65,2001,47,3000,28,1002,15,3001,9,2002,5,4,3,1003,1""",204,147.52,147.52
Problem_5Sat3Gs_0_6.json,1.5,1,10,-4.019866,"[-0.141686804321006, 0.9442184112914124]","""1,790,2,470,0,325,1001,107,1000,100,3,85,2001,59,2000,59,1002,21,3000,16,3001,7,4,4,2002,4,1003,1""",204,163.31,163.31
Problem_5Sat3Gs_0_6.json,1.5,2,1,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,911,1,784,2,116,1000,97,1001,70,2000,29,3000,14,1002,13,3,8,2001,6""",428,58.57,221.89
Problem_5Sat3Gs_0_6.json,1.5,2,2,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,927,1,769,2,116,1000,93,1001,73,2000,30,3000,13,1002,10,3,9,2001,7,2002,1""",428,106.12,269.43
Problem_5Sat3Gs_0_6.json,1.5,2,3,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,904,1,772,2,122,1000,105,1001,90,2000,19,3000,10,1002,10,2001,7,3,6,4,1,4000,1,3001,1""",428,153.71,317.03
Problem_5Sat3Gs_0_6.json,1.5,2,4,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,907,1,750,2,133,1000,109,1001,77,2000,28,3,14,1002,13,3000,9,2001,7,3001,1""",428,201.83,365.14
Problem_5Sat3Gs_0_6.json,1.5,2,5,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,899,1,778,2,130,1000,98,1001,79,2000,21,1002,12,2001,11,3,10,3000,7,3001,2,4000,1""",428,249.76,413.08
Problem_5Sat3Gs_0_6.json,1.5,2,6,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,894,1,794,2,134,1001,86,1000,84,2000,22,3,10,1002,9,3000,9,2001,6""",428,297.27,460.58
Problem_5Sat3Gs_0_6.json,1.5,2,7,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,894,1,803,2,125,1000,96,1001,61,2000,21,2001,15,1002,12,3,8,3000,8,4000,2,1003,1,4,1,3001,1""",428,344.91,508.23
Problem_5Sat3Gs_0_6.json,1.5,2,8,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,909,1,758,2,145,1000,97,1001,77,2000,30,1002,11,3,7,2001,6,3000,5,3001,2,2002,1""",428,393.10,556.41
Problem_5Sat3Gs_0_6.json,1.5,2,9,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,938,1,757,2,127,1000,97,1001,66,2000,29,1002,12,2001,9,3000,7,3,5,4,1""",428,441.22,604.54
Problem_5Sat3Gs_0_6.json,1.5,2,10,-4.722067,"[-0.15567442534027964, -0.11275518330638046, 0.7535358531469791, 1.2084004106001895]","""0,916,1,776,2,123,1000,87,1001,82,2000,18,1002,15,3000,11,3,9,2001,8,4,2,1003,1""",428,489.09,652.41
Problem_5Sat3Gs_0_6.json,1.5,3,1,-5.060920,"[-0.19238903847154953, -0.14209945268417185, -0.09557414635426036, 0.5698247809289173, 1.0842015773717268, 1.1973704127986688]","""0,1340,1,490,1000,92,2,74,1001,23,2000,10,3000,8,3,5,1002,5,1003,1""",658,111.29,763.70
Problem_5Sat3Gs_0_6.json,1.5,3,2,-5.060914,"[-0.19247283775921, -0.14195895785297952, -0.09563652660960226, 0.5686704664377658, 1.0829840294253785, 1.1973813892310727]","""0,1365,1,481,1000,102,2,66,1001,18,2000,7,3000,4,3,3,2001,1,1002,1""",2935,539.48,1191.89
Problem_5Sat3Gs_0_6.json,1.5,3,3,-5.060920,"[-0.19238903847154953, -0.14209945268417185, -0.09557414635426036, 0.5698247809289173, 1.0842015773717268, 1.1973704127986688]","""0,1352,1,473,1000,121,2,55,1001,20,2000,9,3,8,1002,5,3000,4,2002,1""",658,635.61,1288.02
Problem_5Sat3Gs_0_6.json,1.5,3,4,-5.060920,"[-0.19238903847154953, -0.14209945268417185, -0.09557414635426036, 0.5698247809289173, 1.0842015773717268, 1.1973704127986688]","""0,1360,1,480,1000,107,2,56,1001,25,2000,10,2001,4,3000,3,3,2,1002,1""",658,733.25,1385.65
Problem_5Sat3Gs_0_6.json,1.5,3,5,-5.060920,"[-0.19238903847154953, -0.14209945268417185, -0.09557414635426036, 0.5698247809289173, 1.0842015773717268, 1.1973704127986688]","""0,1357,1,474,1000,101,2,68,1001,22,2000,10,3000,8,3,6,2001,1,1002,1""",658,831.06,1483.47
Problem_5Sat3Gs_0_6.json,1.5,3,6,-5.060920,"[-0.19238903847154953, -0.14209945268417185, -0.09557414635426036, 0.5698247809289173, 1.0842015773717268, 1.1973704127986688]","""0,1323,1,474,1000,129,2,65,1001,24,2000,17,3,6,3000,5,2001,5""",658,928.98,1581.38
Problem_5Sat3Gs_0_6.json,1.5,3,7,-5.060920,"[-0.19238903847154953, -0.14209945268417185, -0.09557414635426036, 0.5698247809289173, 1.0842015773717268, 1.1973704127986688]","""0,1376,1,459,1000,105,2,62,1001,23,2000,10,3,4,3000,3,1002,3,2001,2,2002,1""",658,1026.14,1678.54
Problem_5Sat3Gs_0_6.json,1.5,3,8,-5.060920,"[-0.19238903847154953, -0.14209945268417185, -0.09557414635426036, 0.5698247809289173, 1.0842015773717268, 1.1973704127986688]","""0,1361,1,476,1000,114,2,50,1001,21,3000,10,3,8,2000,5,1002,1,2001,1,4000,1""",658,1123.11,1775.52
Problem_5Sat3Gs_0_6.json,1.5,3,9,-5.060920,"[-0.19238903847154953, -0.14209945268417185, -0.09557414635426036, 0.5698247809289173, 1.0842015773717268, 1.1973704127986688]","""0,1369,1,467,1000,117,2,49,1001,24,3,8,2000,8,3000,3,1002,2,2001,1""",658,1220.07,1872.47
Problem_5Sat3Gs_0_6.json,1.5,3,10,-5.060914,"[-0.19247283775921, -0.14195895785297952, -0.09563652660960226, 0.5686704664377658, 1.0829840294253785, 1.1973813892310727]","""0,1377,1,455,1000,100,2,52,1001,30,2000,15,3,6,3000,5,2001,4,1002,3,4,1""",2935,1650.10,2302.50
Problem_5Sat3Gs_0_6.json,1.5,4,1,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1393,1,459,1000,91,2,64,1001,13,2000,9,3000,9,1002,5,3,4,2001,1""",1446,287.25,2589.75
Problem_5Sat3Gs_0_6.json,1.5,4,2,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1421,1,439,1000,73,2,61,1001,20,2000,15,3,9,3000,6,1002,2,4,1,2001,1""",1446,555.37,2857.88
Problem_5Sat3Gs_0_6.json,1.5,4,3,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1396,1,455,1000,88,2,66,1001,15,2000,15,3000,6,3,5,2001,1,2002,1""",1446,823.94,3126.44
Problem_5Sat3Gs_0_6.json,1.5,4,4,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1411,1,469,1000,83,2,42,1001,16,2000,11,3,6,3000,5,1002,3,2001,2""",1446,1091.53,3394.03
Problem_5Sat3Gs_0_6.json,1.5,4,5,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1403,1,474,1000,76,2,48,2000,21,1001,17,1002,4,2001,3,3,1,3000,1""",1446,1358.51,3661.02
Problem_5Sat3Gs_0_6.json,1.5,4,6,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1391,1,479,1000,78,2,56,1001,13,2000,10,3000,8,2001,6,3,5,3001,1,1002,1""",1446,1626.31,3928.82
Problem_5Sat3Gs_0_6.json,1.5,4,7,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1390,1,487,1000,76,2,59,1001,14,3000,9,2000,6,3,6,1002,1""",1446,1894.56,4197.06
Problem_5Sat3Gs_0_6.json,1.5,4,8,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1412,1,444,1000,95,2,52,1001,18,2000,12,3000,6,1002,4,3,3,4000,1,2001,1""",1446,2161.84,4464.34
Problem_5Sat3Gs_0_6.json,1.5,4,9,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1408,1,460,1000,77,2,53,1001,27,2000,12,3,4,3000,3,2001,2,3001,1,1003,1""",1446,2429.14,4731.65
Problem_5Sat3Gs_0_6.json,1.5,4,10,-5.087304,"[-0.1933410662016546, -0.14338934475652793, -0.15777883324233608, 0.06743717432513235, 0.5694650639891239, 1.0826965697513808, 1.0844699099500263, -0.1719896015368275]","""0,1403,1,455,1000,75,2,59,1001,20,2000,13,3000,8,3,7,2001,5,1002,3""",1446,2697.58,5000.08
Problem_5Sat3Gs_0_6.json,1.5,5,1,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1513,1,413,1000,76,2,26,1001,14,2000,2,1002,2,3000,1,2001,1""",3000,688.41,5688.50
Problem_5Sat3Gs_0_6.json,1.5,5,2,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1535,1,402,1000,67,2,25,1001,12,2000,3,3000,3,3,1""",3000,1356.16,6356.25
Problem_5Sat3Gs_0_6.json,1.5,5,3,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1532,1,396,1000,73,2,25,1001,10,2000,5,3,4,3000,3""",3000,2022.28,7022.37
Problem_5Sat3Gs_0_6.json,1.5,5,4,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1493,1,421,1000,74,2,34,1001,11,2000,8,3,3,1002,2,3000,1,2001,1""",3000,2691.01,7691.09
Problem_5Sat3Gs_0_6.json,1.5,5,5,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1499,1,437,1000,64,2,30,1001,8,3,3,2000,3,3000,2,1002,1,2001,1""",3000,3354.26,8354.34
Problem_5Sat3Gs_0_6.json,1.5,5,6,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1488,1,444,1000,66,2,36,1001,8,2000,4,3000,1,3,1""",3000,4016.75,9016.83
Problem_5Sat3Gs_0_6.json,1.5,5,7,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1499,1,418,1000,67,2,38,1001,10,2000,9,3,2,3000,2,1003,1,4,1,2001,1""",3000,4679.68,9679.77
Problem_5Sat3Gs_0_6.json,1.5,5,8,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1484,1,445,1000,67,2,29,1001,8,2000,5,3,4,3000,3,2001,3""",3000,5344.97,10345.05
Problem_5Sat3Gs_0_6.json,1.5,5,9,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1487,1,447,1000,65,2,25,1001,15,2000,5,3,4""",3000,6008.64,11008.72
Problem_5Sat3Gs_0_6.json,1.5,5,10,-5.186433,"[-0.18706897301807313, -0.15790681431688325, -0.1648532431637339, 0.046320046955208326, -0.0688328286242949, 0.4287305656575029, 0.8295725015654616, 1.0719894358173485, -0.03413677804402671, 1.206793943405781]","""0,1530,1,392,1000,76,2,36,1001,10,2000,3,3000,1""",3000,6675.59,11675.67
Problem_5Sat3Gs_0_6.json,1.5,6,1,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1611,1,357,1000,37,2,23,2000,7,1001,7,3,3,1002,2,2001,1""",3000,803.94,12479.62
Problem_5Sat3Gs_0_6.json,1.5,6,2,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1631,1,356,1000,35,2,11,1001,4,1002,4,2000,3,3,3,3000,1""",3000,1575.48,13251.15
Problem_5Sat3Gs_0_6.json,1.5,6,3,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1603,1,346,1000,47,2,32,1001,8,2000,6,3,3,1002,2,3000,1""",3000,2352.85,14028.53
Problem_5Sat3Gs_0_6.json,1.5,6,4,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1607,1,360,1000,44,2,22,2000,5,1001,5,1002,2,2001,1,3000,1,3,1""",3000,3132.27,14807.95
Problem_5Sat3Gs_0_6.json,1.5,6,5,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1606,1,367,1000,40,2,17,1001,7,3000,3,1002,3,2000,3,3,2""",3000,3912.30,15587.97
Problem_5Sat3Gs_0_6.json,1.5,6,6,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1596,1,381,1000,36,2,17,1001,11,2000,3,3,2,1002,2""",3000,4689.18,16364.86
Problem_5Sat3Gs_0_6.json,1.5,6,7,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1634,1,338,1000,40,2,19,1001,10,2000,5,3,1,1002,1""",3000,5466.46,17142.14
Problem_5Sat3Gs_0_6.json,1.5,6,8,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1645,1,339,1000,29,2,14,1001,11,2000,4,1002,2,1003,1,3,1,3000,1,2001,1""",3000,6243.09,17918.76
Problem_5Sat3Gs_0_6.json,1.5,6,9,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1623,1,358,1000,29,2,23,1001,11,3,1,3000,1,1002,1,2000,1""",3000,7023.46,18699.13
Problem_5Sat3Gs_0_6.json,1.5,6,10,-5.257204,"[-0.22313414482594188, -0.18438765846880628, -0.20193283722772773, 0.053057067647094135, -0.09813566402212098, -0.06237988238656713, 0.32299826479489574, 0.7358723009809887, 0.9053748779453235, -0.07123309205816626, 1.2691272123687611, 1.1703697488922207]","""0,1611,1,372,1000,32,2,20,1001,6,2000,4,3000,2,1002,1""",3000,7804.36,19480.03
Problem_5Sat3Gs_0_6.json,1.5,7,1,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1777,1,225,1000,18,2,12,1001,8,2000,4,3,2,3000,1,1002,1""",3000,920.21,20400.24
Problem_5Sat3Gs_0_6.json,1.5,7,2,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1786,1,213,2,19,1000,16,1001,7,2000,4,3000,2,2001,1""",3000,1811.87,21291.91
Problem_5Sat3Gs_0_6.json,1.5,7,3,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1793,1,216,2,16,1000,12,1001,6,3,2,2001,1,2000,1,3000,1""",3000,2703.22,22183.25
Problem_5Sat3Gs_0_6.json,1.5,7,4,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1803,1,200,1000,19,2,14,1001,5,2000,4,2001,2,3000,1""",3000,3597.26,23077.29
Problem_5Sat3Gs_0_6.json,1.5,7,5,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1801,1,199,2,18,1000,16,2000,5,1001,3,1002,2,2001,2,3,1,3000,1""",3000,4486.04,23966.07
Problem_5Sat3Gs_0_6.json,1.5,7,6,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1781,1,219,2,18,1000,16,1001,7,2000,5,3000,2""",3000,5374.56,24854.59
Problem_5Sat3Gs_0_6.json,1.5,7,7,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1795,1,201,2,22,1000,18,1001,6,2000,4,2001,1,3000,1""",3000,6266.75,25746.78
Problem_5Sat3Gs_0_6.json,1.5,7,8,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1791,1,201,2,19,1000,15,1001,6,2000,5,2001,4,1002,3,3,2,3000,2""",3000,7155.05,26635.08
Problem_5Sat3Gs_0_6.json,1.5,7,9,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1759,1,223,2,22,1000,22,1001,10,3000,8,3,2,2000,2""",3000,8039.90,27519.93
Problem_5Sat3Gs_0_6.json,1.5,7,10,-5.341696,"[-0.22884398667535066, -0.20746326426044154, -0.22236627906737866, 0.049719712990719096, -0.1325070438442511, -0.09139601362541848, -0.05901049306948135, 0.32344235803615967, 0.6506642225478073, 0.8579182454683744, -0.16028168383292393, 1.2559140670312905, 1.230654908232009, 1.1901059021223612]","""0,1779,1,217,2,23,1000,16,3000,5,2000,5,1001,2,1002,1""",3000,8930.90,28410.93
Problem_5Sat3Gs_0_6.json,1.5,8,1,-5.387160,"[-0.21375765654586434, -0.2004881229989584, -0.2295607712878044, 0.04473153918188808, -0.14694684084578002, -0.11426938174524609, -0.0770587694658532, -0.045562284050562854, 0.2912859953637172, 0.6221232261846509, 0.7961899046536338, -0.18332650592403507, 1.2541356675554391, 1.1244815608890717, 1.2484583839668955, 1.127792441421333]","""0,1835,1,171,2,17,1000,10,1001,5,3000,4,2001,3,3,2,2000,1""",3000,1041.21,29452.14
Problem_5Sat3Gs_0_6.json,1.5,8,2,-5.387160,"[-0.21375765654586434, -0.2004881229989584, -0.2295607712878044, 0.04473153918188808, -0.14694684084578002, -0.11426938174524609, -0.0770587694658532, -0.045562284050562854, 0.2912859953637172, 0.6221232261846509, 0.7961899046536338, -0.18332650592403507, 1.2541356675554391, 1.1244815608890717, 1.2484583839668955, 1.127792441421333]","""0,1852,1,160,1000,16,2,8,1001,5,2001,3,3000,2,3,1,1002,1""",3000,2036.68,30447.61
Problem_5Sat3Gs_0_6.json,1.5,8,3,-5.387160,"[-0.21375765654586434, -0.2004881229989584, -0.2295607712878044, 0.04473153918188808, -0.14694684084578002, -0.11426938174524609, -0.0770587694658532, -0.045562284050562854, 0.2912859953637172, 0.6221232261846509, 0.7961899046536338, -0.18332650592403507, 1.2541356675554391, 1.1244815608890717, 1.2484583839668955, 1.127792441421333]","""0,1848,1,167,1000,16,1001,6,2,3,1002,2,2001,2,3000,2,2000,2""",3000,3034.48,31445.40
Problem_5Sat3Gs_0_6.json,1.5,8,4,-5.387160,"[-0.21375765654586434, -0.2004881229989584, -0.2295607712878044, 0.04473153918188808, -0.14694684084578002, -0.11426938174524609, -0.0770587694658532, -0.045562284050562854, 0.2912859953637172, 0.6221232261846509, 0.7961899046536338, -0.18332650592403507, 1.2541356675554391, 1.1244815608890717, 1.2484583839668955, 1.127792441421333]","""0,1849,1,162,1000,16,2,13,1002,3,2001,2,1001,2,3000,1""",3000,4030.45,32441.38
Problem_5Sat3Gs_0_6.json,1.5,8,5,-5.387160,"[-0.21375765654586434, -0.2004881229989584, -0.2295607712878044, 0.04473153918188808, -0.14694684084578002, -0.11426938174524609, -0.0770587694658532, -0.045562284050562854, 0.2912859953637172, 0.6221232261846509, 0.7961899046536338, -0.18332650592403507, 1.2541356675554391, 1.1244815608890717, 1.2484583839668955, 1.127792441421333]","""0,1846,1,172,1000,13,2,12,1001,4,2001,1""",3000,5021.39,33432.31
Problem_5Sat3Gs_0_6.json,1.5,8,6,-5.387160,"[-0.21375765654586434, -0.2004881229989584, -0.2295607712878044, 0.04473153918188808, -0.14694684084578002, -0.11426938174524609, -0.0770587694658532, -0.045562284050562854, 0.2912859953637172, 0.6221232261846509, 0.7961899046536338, -0.18332650592403507, 1.2541356675554391, 1.1244815608890717, 1.2484583839668955, 1.127792441421333]","""0,1850,1,179,1000,8,2,4,1001,3,2000,2,3000,1,2001,1""",3000,6015.16,34426.09
